c_ready;Reedy;;;;;;;;;;;;x
c_ready_adj;Reedan;;;;;;;;;;;;x
PROV182;Ohio;;;;;;;;;;;;x
c_ohio;Ohio;;;;;;;;;;;;x
c_ohio_adj;Ohioan;;;;;;;;;;;;x
PROV183;Wisconsin;;;;;;;;;;;;x
c_wisconsin;Wisconsin;;;;;;;;;;;;x
c_wisconsin_adj;Wisconsinite;;;;;;;;;;;;x
PROV184;Whitmore;;;;;;;;;;;;x
c_whitmore;Whitmore;;;;;;;;;;;;x
c_whitmore_adj;Whitmorean;;;;;;;;;;;;x
PROV185;Southmore;;;;;;;;;;;;x
c_southmore;Southmore;;;;;;;;;;;;x
c_southmore_adj;Southerner;;;;;;;;;;;;x
PROV186;Moore;;;;;;;;;;;;x
c_moore;Moore;;;;;;;;;;;;x
c_moore_adj;Mooreish;;;;;;;;;;;;x
PROV187;Woollard;;;;;;;;;;;;x
c_woollard;Woollard;;;;;;;;;;;;x
c_woollard_adj;Woollardic;;;;;;;;;;;;x
PROV188;Falcatifolium;;;;;;;;;;;;x
c_falcatifolium;Falcatifolium;;;;;;;;;;;;x
c_falcatifolium_adj;Falcatifolian;;;;;;;;;;;;x
PROV189;Chessnut;;;;;;;;;;;;x
c_chessnut;Chessnut;;;;;;;;;;;;x
c_chessnut_adj;Chessnutter;;;;;;;;;;;;x
PROV190;Ivywood;;;;;;;;;;;;x
c_ivywood;Ivywood;;;;;;;;;;;;x
c_ivywood_adj;Ivywoodlander;;;;;;;;;;;;x
PROV191;Linck;;;;;;;;;;;;x
c_linck;Linck;;;;;;;;;;;;x
c_linck_adj;Linckish;;;;;;;;;;;;x
PROV192;Radlinski;;;;;;;;;;;;x
c_radlinski;Radlinski;;;;;;;;;;;;x
c_radlinski_adj;Radlinskian;;;;;;;;;;;;x
PROV193;Havola;;;;;;;;;;;;x
c_havola;Havola;;;;;;;;;;;;x
c_havola_adj;Havolan;;;;;;;;;;;;x
PROV194;Hart;;;;;;;;;;;;x
c_hart;Hart;;;;;;;;;;;;x
c_hart_adj;Harter;;;;;;;;;;;;x
PROV195;Oddlyplaced;;;;;;;;;;;;x
c_oddlyplaced;Oddlyplaced;;;;;;;;;;;;x
c_oddlyplaced_adj;Oddlyplaced;;;;;;;;;;;;x
PROV196;Wrightnow;;;;;;;;;;;;x
c_wrightnow;Wrightnow;;;;;;;;;;;;x
c_wrightnow_adj;Wrightnow;;;;;;;;;;;;x
PROV197;Wattack;;;;;;;;;;;;x
c_wattack;Wattack;;;;;;;;;;;;x
c_wattack_adj;Wattacker;;;;;;;;;;;;x
PROV198;Ellsworth;;;;;;;;;;;;x
c_ellsworth;Ellsworth;;;;;;;;;;;;x
c_ellsworth_adj;Ellsworthy;;;;;;;;;;;;x
PROV199;Tyree;;;;;;;;;;;;x
c_tyree;Tyree;;;;;;;;;;;;x
c_tyree_adj;Tyriian;;;;;;;;;;;;x
PROV200;Ninitz;;;;;;;;;;;;x
c_ninitz;Ninitz;;;;;;;;;;;;x
c_ninitz_adj;Ninitzi;;;;;;;;;;;;x
PROV201;Sentinel;;;;;;;;;;;;x
c_sentinel;Sentinel;;;;;;;;;;;;x
c_sentinel_adj;Sentinelese;;;;;;;;;;;;x
PROV202;Skytrain;;;;;;;;;;;;x
c_skytrain;Skytrain;;;;;;;;;;;;x
c_skytrain_adj;Skytrainer;;;;;;;;;;;;x
PROV203;Union;;;;;;;;;;;;x
c_union;Union;;;;;;;;;;;;x
c_union_adj;Unionist;;;;;;;;;;;;x
PROV204;Heritage;;;;;;;;;;;;x
c_heritage;Heritage;;;;;;;;;;;;x
c_heritage_adj;Hereditary;;;;;;;;;;;;x
PROV205;Korff;;;;;;;;;;;;x
c_korff;Korff;;;;;;;;;;;;x
c_korff_adj;Korffan;;;;;;;;;;;;x
PROV206;Henry;;;;;;;;;;;;x
c_henry;Henry;;;;;;;;;;;;x
c_henry_adj;Henrese;;;;;;;;;;;;x
PROV207;Rosstip;;;;;;;;;;;;x
c_rosstip;Rosstip;;;;;;;;;;;;x
c_rosstip_adj;Rosstipper;;;;;;;;;;;;x
PROV208;Childscliff;;;;;;;;;;;;x
c_childscliff;Childscliff;;;;;;;;;;;;x
c_childscliff_adj;Childscliff;;;;;;;;;;;;x
PROV209;Foundation;;;;;;;;;;;;x
c_foundation;Foundation;;;;;;;;;;;;x
c_foundation_adj;Founder;;;;;;;;;;;;x
PROV210;Wagner;;;;;;;;;;;;x
c_wagner;Wagner;;;;;;;;;;;;x
c_wagner_adj;Wagneroid;;;;;;;;;;;;x
PROV211;Colina;;;;;;;;;;;;x
c_colina;Colina;;;;;;;;;;;;x
c_colina_adj;Colinan;;;;;;;;;;;;x


#= Sea Provinces =#
PROV395;Ronne Basin;;;;;;;;;;;;;x
PROV320;Weddel Sea;;;;;;;;;;;;;x
PROV321;Filchner Bay;;;;;;;;;;;;;x
PROV322;Orville Coast;;;;;;;;;;;;;x
PROV323;Lassiter Coast;;;;;;;;;;;;;x
PROV324;Black Coast;;;;;;;;;;;;;x
PROV325;Wilkins Coast;;;;;;;;;;;;;x
PROV326;Cape Larsen;;;;;;;;;;;;;x
PROV327;Prince Gustav Channel;;;;;;;;;;;;;x
PROV328;Larsen Channel;;;;;;;;;;;;;x
PROV329;Erebus & Terror;;;;;;;;;;;;;x
PROV330;Drake Passage;;;;;;;;;;;;;x
PROV331;Scotia Sea;;;;;;;;;;;;;x
PROV332;North Weddel Sea;;;;;;;;;;;;;x
PROV333;Bach Inlet;;;;;;;;;;;;;x
PROV334;Pine Island Bay;;;;;;;;;;;;;x
PROV335;Palmer Archipelago;;;;;;;;;;;;;x
PROV336;Beascochea Bay;;;;;;;;;;;;;x
PROV337;Wordie Bay;;;;;;;;;;;;;x
PROV338;George VI Sound;;;;;;;;;;;;;x
PROV339;Wilkens Sound;;;;;;;;;;;;;x
PROV340;Ronne Entrance;;;;;;;;;;;;;x
PROV341;Bellinghausen Sea;;;;;;;;;;;;;x
PROV342;Venable Bay;;;;;;;;;;;;;x
PROV343;Peter I Basin;;;;;;;;;;;;;x
PROV344;Abbot Coast;;;;;;;;;;;;;x
PROV345;Thwaites Tongue;;;;;;;;;;;;;x
PROV346;Pine Island Bay;;;;;;;;;;;;;x
PROV347;Amundsen Sea;;;;;;;;;;;;;x
PROV348;Getz Bend;;;;;;;;;;;;;x
PROV349;Rupert Coast;;;;;;;;;;;;;x
PROV350;Russian Sea;;;;;;;;;;;;;x
PROV351;Nickerson Gulf;;;;;;;;;;;;;x
PROV352;Peacock Sound;;;;;;;;;;;;;x
PROV353;Ross Basin;;;;;;;;;;;;;x
PROV354;Gould Coast;;;;;;;;;;;;;x
PROV355;Siple Coast;;;;;;;;;;;;;x
PROV356;Shirase Coast;;;;;;;;;;;;;x
PROV357;Shakleton Coast;;;;;;;;;;;;;x
PROV358;Ross Sea;;;;;;;;;;;;;x
PROV359;Scott Coast;;;;;;;;;;;;;x
PROV360;Borchgrevnik Coast;;;;;;;;;;;;;x
PROV361;Pennel Coast;;;;;;;;;;;;;x
PROV362;Oates Coast;;;;;;;;;;;;;x
PROV363;Balleny Islands;;;;;;;;;;;;;x
PROV364;Cook Bay;;;;;;;;;;;;;x
PROV365;Dumont D'Urville Sea;;;;;;;;;;;;;x
PROV366;Adélie Coast;;;;;;;;;;;;;x
PROV367;Paulding Bay;;;;;;;;;;;;;x
PROV368;Davis Sea;;;;;;;;;;;;;x
PROV369;South Indian Basin;;;;;;;;;;;;;x
PROV370;Vincennes Bay;;;;;;;;;;;;;x
PROV371;Bay of Winds;;;;;;;;;;;;;x
PROV372;Posadowsky Edge;;;;;;;;;;;;;x
PROV373;Prydz Bay;;;;;;;;;;;;;x
PROV374;Amery Inlet;;;;;;;;;;;;;x
PROV375;Mawson Coast;;;;;;;;;;;;;x
PROV376;Bight of Hannan;;;;;;;;;;;;;x
PROV377;Casey Bay;;;;;;;;;;;;;x
PROV378;Lützow-Holm Bay;;;;;;;;;;;;;x
PROV379;Russell Bay;;;;;;;;;;;;;x
PROV380;Princess Ragnhild Coast;;;;;;;;;;;;;x
PROV381;Fimbul Surf;;;;;;;;;;;;;x
PROV382;Jelbert Coast;;;;;;;;;;;;;x
PROV383;Riiser-Larsen Bay;;;;;;;;;;;;;x
PROV384;Norvegian Sea;;;;;;;;;;;;;x
PROV385;Falklands Sea;;;;;;;;;;;;;x
PROV386;Argentine Divide;;;;;;;;;;;;;x
PROV387;Wrigley Gulf;;;;;;;;;;;;x
PROV388;Kong Håkon VII Hav;;;;;;;;;;;;;x
PROV389;South Pacific Basin;;;;;;;;;;;;;x
PROV390;Cosmonaut Sea;;;;;;;;;;;;;x
PROV391;South Sandwich Trench;;;;;;;;;;;;;x
PROV392;Palmer Arch;;;;;;;;;;;;;x
PROV393;Cooperation Sea;;;;;;;;;;;;;x
PROV394;Kerguelen Plateau;;;;;;;;;;;;;x

#= Unused Provinces =# 
PROV395;REPLACEME1;;;;;;;;;;;;;x
PROV396;REPLACEME1;;;;;;;;;;;;;x
PROV397;REPLACEME1;;;;;;;;;;;;;x
PROV398;REPLACEME1;;;;;;;;;;;;;x
PROV399;REPLACEME1;;;;;;;;;;;;;x
PROV400;REPLACEME1;;;;;;;;;;;;;x
PROV401;REPLACEME1;;;;;;;;;;;;;x
PROV402;REPLACEME1;;;;;;;;;;;;;x
PROV403;REPLACEME1;;;;;;;;;;;;;x
PROV404;REPLACEME1;;;;;;;;;;;;;x
PROV405;REPLACEME1;;;;;;;;;;;;;x
PROV406;REPLACEME1;;;;;;;;;;;;;x
PROV407;REPLACEME1;;;;;;;;;;;;;x
PROV408;REPLACEME1;;;;;;;;;;;;;x
PROV409;REPLACEME1;;;;;;;;;;;;;x
PROV410;REPLACEME1;;;;;;;;;;;;;x
PROV411;REPLACEME1;;;;;;;;;;;;;x
PROV412;REPLACEME1;;;;;;;;;;;;;x
PROV413;REPLACEME1;;;;;;;;;;;;;x
PROV414;REPLACEME1;;;;;;;;;;;;;x
PROV415;REPLACEME1;;;;;;;;;;;;;x
PROV416;REPLACEME1;;;;;;;;;;;;;x
PROV417;REPLACEME1;;;;;;;;;;;;;x
PROV418;REPLACEME1;;;;;;;;;;;;;x
PROV419;REPLACEME1;;;;;;;;;;;;;x
PROV420;REPLACEME1;;;;;;;;;;;;;x
PROV421;REPLACEME1;;;;;;;;;;;;;x
PROV422;REPLACEME1;;;;;;;;;;;;;x
PROV423;REPLACEME1;;;;;;;;;;;;;x
PROV424;REPLACEME1;;;;;;;;;;;;;x
PROV425;REPLACEME1;;;;;;;;;;;;;x
PROV426;REPLACEME1;;;;;;;;;;;;;x
PROV427;REPLACEME1;;;;;;;;;;;;;x
PROV428;REPLACEME1;;;;;;;;;;;;;x
PROV429;REPLACEME1;;;;;;;;;;;;;x
PROV430;REPLACEME1;;;;;;;;;;;;;x
PROV431;REPLACEME1;;;;;;;;;;;;;x
PROV432;REPLACEME1;;;;;;;;;;;;;x
PROV433;REPLACEME1;;;;;;;;;;;;;x
PROV434;REPLACEME1;;;;;;;;;;;;;x
PROV435;REPLACEME1;;;;;;;;;;;;;x
PROV436;REPLACEME1;;;;;;;;;;;;;x
PROV437;REPLACEME1;;;;;;;;;;;;;x
PROV438;REPLACEME1;;;;;;;;;;;;;x
PROV439;REPLACEME1;;;;;;;;;;;;;x
PROV440;REPLACEME1;;;;;;;;;;;;;x
PROV441;REPLACEME1;;;;;;;;;;;;;x
PROV442;REPLACEME1;;;;;;;;;;;;;x
PROV443;REPLACEME1;;;;;;;;;;;;;x
PROV444;REPLACEME1;;;;;;;;;;;;;x
PROV445;REPLACEME1;;;;;;;;;;;;;x
PROV446;REPLACEME1;;;;;;;;;;;;;x
PROV447;REPLACEME1;;;;;;;;;;;;;x
PROV448;REPLACEME1;;;;;;;;;;;;;x
PROV449;REPLACEME1;;;;;;;;;;;;;x
PROV450;REPLACEME1;;;;;;;;;;;;;x
PROV451;REPLACEME1;;;;;;;;;;;;;x
PROV452;REPLACEME1;;;;;;;;;;;;;x
PROV453;REPLACEME1;;;;;;;;;;;;;x
PROV454;REPLACEME1;;;;;;;;;;;;;x
PROV455;REPLACEME1;;;;;;;;;;;;;x
PROV456;REPLACEME1;;;;;;;;;;;;;x
PROV457;REPLACEME1;;;;;;;;;;;;;x
PROV458;REPLACEME1;;;;;;;;;;;;;x
PROV459;REPLACEME1;;;;;;;;;;;;;x
PROV460;REPLACEME1;;;;;;;;;;;;;x
PROV461;REPLACEME1;;;;;;;;;;;;;x
PROV462;REPLACEME1;;;;;;;;;;;;;x
PROV463;REPLACEME1;;;;;;;;;;;;;x
PROV464;REPLACEME1;;;;;;;;;;;;;x
PROV465;REPLACEME1;;;;;;;;;;;;;x
PROV466;REPLACEME1;;;;;;;;;;;;;x
PROV467;REPLACEME1;;;;;;;;;;;;;x
PROV468;REPLACEME1;;;;;;;;;;;;;x
PROV469;REPLACEME1;;;;;;;;;;;;;x
PROV470;REPLACEME1;;;;;;;;;;;;;x
PROV471;REPLACEME1;;;;;;;;;;;;;x
PROV472;REPLACEME1;;;;;;;;;;;;;x
PROV473;REPLACEME1;;;;;;;;;;;;;x
PROV474;REPLACEME1;;;;;;;;;;;;;x
PROV475;REPLACEME1;;;;;;;;;;;;;x
PROV476;REPLACEME1;;;;;;;;;;;;;x
PROV477;REPLACEME1;;;;;;;;;;;;;x
PROV478;REPLACEME1;;;;;;;;;;;;;x
PROV479;REPLACEME1;;;;;;;;;;;;;x
PROV480;REPLACEME1;;;;;;;;;;;;;x
PROV481;REPLACEME1;;;;;;;;;;;;;x
PROV482;REPLACEME1;;;;;;;;;;;;;x
PROV483;REPLACEME1;;;;;;;;;;;;;x
PROV484;REPLACEME1;;;;;;;;;;;;;x
PROV485;REPLACEME1;;;;;;;;;;;;;x
PROV486;REPLACEME1;;;;;;;;;;;;;x
PROV487;REPLACEME1;;;;;;;;;;;;;x
PROV488;REPLACEME1;;;;;;;;;;;;;x
PROV489;REPLACEME1;;;;;;;;;;;;;x
PROV490;REPLACEME1;;;;;;;;;;;;;x
PROV491;REPLACEME1;;;;;;;;;;;;;x
PROV492;REPLACEME1;;;;;;;;;;;;;x
PROV493;REPLACEME1;;;;;;;;;;;;;x
PROV494;REPLACEME1;;;;;;;;;;;;;x
PROV495;REPLACEME1;;;;;;;;;;;;;x
PROV496;REPLACEME1;;;;;;;;;;;;;x
PROV497;REPLACEME1;;;;;;;;;;;;;x
PROV498;REPLACEME1;;;;;;;;;;;;;x
PROV499;REPLACEME1;;;;;;;;;;;;;x
PROV500;REPLACEME1;;;;;;;;;;;;;x
PROV501;REPLACEME1;;;;;;;;;;;;;x
PROV502;REPLACEME1;;;;;;;;;;;;;x
PROV503;REPLACEME1;;;;;;;;;;;;;x
PROV504;REPLACEME1;;;;;;;;;;;;;x
PROV505;REPLACEME1;;;;;;;;;;;;;x
PROV506;REPLACEME1;;;;;;;;;;;;;x
PROV507;REPLACEME1;;;;;;;;;;;;;x
PROV508;REPLACEME1;;;;;;;;;;;;;x
PROV509;REPLACEME1;;;;;;;;;;;;;x
PROV510;REPLACEME1;;;;;;;;;;;;;x
PROV511;REPLACEME1;;;;;;;;;;;;;x
PROV512;REPLACEME1;;;;;;;;;;;;;x
PROV513;REPLACEME1;;;;;;;;;;;;;x
PROV514;REPLACEME1;;;;;;;;;;;;;x
PROV515;REPLACEME1;;;;;;;;;;;;;x
PROV516;REPLACEME1;;;;;;;;;;;;;x

#= Barony Spam =#
b_falklands;Stanley
b_stanley;Ross City
b_port_howard;Port Howard
b_fitzroy;Fitzroy
b_bleaker;Bleaker
b_chartres;Chartres
b_mariqueta;Mariqueta
b_coronation;Coronation
b_signy;Signy
b_laurie;Laurie
b_orcadas;Orcadas
b_powell;Powell
b_esperanza;Esperanza
b_duse;Duse
b_elichiribehety;Elichiribehety
b_cape_kjellman;Cape Kjellman
b_charcot;Charcot
b_boeckella;Boeckella
b_fortin_sgto_cabral;For
